order_id;customer_id;order_date;payment_value;decoy_flag;decoy_noise
108734;199;06/01/2024;207.66;C;262.42
108735;597;01/03/2024;15.96;C;86.19
108736;971;27/05/2024;89.56;A;89.3
108737;730;15/01/2024;331.27;A;408.54
108738;956;06/03/2024;44.65;C;46.68
108739;463;05/01/2024;125.22;B;115.62
108740;697;25/02/2024;46.65;D;65
108741;173;11/01/2024;151.4;B;93.39
108742;436;20/03/2024;224.02;B;195.92
108743;262;22/01/2024;184.98;C;161.05
108744;444;07/02/2024;196.65;C;230.82
108745;293;24/02/2024;184.26;C;165.3
108746;822;12/01/2024;140.5;C;164.17
108747;511;22/03/2024;294.7;C;269.93
108748;4;22/01/2024;43.36;C;12.6
108749;467;06/03/2024;444.51;A;514.58
108750;175;11/01/2024;190.4;C;183.87
108751;341;10/03/2024;49.24;A;87.16
108752;677;09/01/2024;405.33;B;348.95
108753;747;03/02/2024;144.21;D;149
108754;466;18/01/2024;110.07;C;130.79
108755;170;23/03/2024;50.42;C;42.18
108756;688;19/01/2024;100.17;A;109.1
108757;740;08/05/2024;304.91;B;318.03
108758;701;13/05/2024;78.73;C;69.53
108759;446;14/01/2024;309.06;C;392.91
108760;951;27/02/2024;126.06;B;129.98
108761;933;06/01/2024;69.58;C;104.12
108762;527;30/01/2024;104.67;C;112.65
108763;998;15/03/2024;234.73;D;203.78
108764;766;05/03/2024;196.42;B;181
108765;571;28/02/2024;478.67;D;443.13
108766;959;20/01/2024;131.3;D;121.95
108767;759;29/01/2024;315.54;C;292.24
108768;962;07/01/2024;150.72;D;106.71
108769;298;17/03/2024;85.05;C;64.68
108770;884;12/02/2024;58.61;C;64.58
108771;510;15/03/2024;132.73;C;126.22
108772;159;18/01/2024;165.5;A;128.38
108773;774;24/01/2024;396.72;C;440.65
108774;787;25/01/2024;474.99;C;521.04
108775;678;02/01/2024;474.12;C;573.69
108776;634;26/01/2024;93.31;B;30.27
108777;975;07/04/2024;77.6;C;90.52
108778;417;16/05/2024;100.45;A;117.53
108779;360;13/02/2024;147.4;B;70.84
108780;346;06/02/2024;33.61;C;35.57
108781;693;02/01/2024;72.97;B;39.15
108782;766;06/05/2024;378.36;C;370.9
108783;414;01/01/2024;204.85;C;131.91
108784;126;22/06/2024;107.09;A;147.43
108785;843;10/02/2024;37.68;C;69.61
108786;110;26/01/2024;201.43;C;195.67
108787;449;03/06/2024;173.05;C;128.11
108788;142;02/01/2024;72.87;C;71.05
108789;634;22/02/2024;272.89;C;309.15
108790;10;17/02/2024;111.34;B;133.53
108791;767;15/01/2024;187.18;D;155.63
108792;17;03/02/2024;470.8;C;455.59
108793;715;04/03/2024;262.69;C;220.64
108794;490;18/03/2024;50.91;D;61.48
108795;527;01/01/2024;263.45;B;324.33
108796;972;14/06/2024;96.2;B;106.09
108797;3;11/01/2024;236.08;D;298.85
108798;918;16/01/2024;313.39;C;334.15
108799;242;19/01/2024;187.27;C;143.87
108800;824;03/01/2024;54.81;A;56.88
108801;187;08/01/2024;22.2;B;56.12
108802;794;14/09/2024;358.71;C;257.29
108803;615;23/01/2024;434.08;C;388.38
108804;235;08/01/2024;91.53;C;115.49
108805;178;07/01/2024;18.3;C;16.45
108806;599;17/03/2024;45.29;D;-0.54
108807;976;25/04/2024;115.21;D;152.44
108808;317;18/01/2024;311.61;A;290.25
108809;253;02/01/2024;18.55;B;82.57
108810;311;16/01/2024;390.28;D;372.43
108811;192;04/01/2024;359.77;B;469.55
108812;3;07/01/2024;385.16;C;410.93
108813;158;03/02/2024;67.79;C;25.68
108814;186;16/01/2024;329.71;C;393.29
108815;141;13/02/2024;170.31;A;188
108816;968;18/01/2024;63.8;C;53.22
108817;920;18/06/2024;185.45;C;185.23
108818;837;21/05/2024;165.84;A;202.36
108819;903;20/02/2024;45.1;C;31.67
108820;51;27/01/2024;254.91;C;266.5
108821;822;29/01/2024;159.72;B;198.87
108822;691;01/02/2024;122.43;A;103.65
108823;667;19/03/2024;118.65;C;89.64
108824;780;06/02/2024;211.14;C;214.37
108825;425;26/04/2024;111.61;C;129.28
108826;375;22/06/2024;23.39;B;27.47
108827;625;25/01/2024;60.72;B;48.2
108828;120;19/02/2024;161.16;B;157.69
108829;601;06/01/2024;106.35;D;120.98
108830;618;14/01/2024;121.11;C;170.98
108831;370;02/02/2024;70.33;C;81.55
108832;417;14/01/2024;71.08;C;73.8
108833;207;05/05/2024;237.28;B;289.69
108834;543;11/01/2024;183.21;C;106.12
108835;779;06/02/2024;79.89;C;60.5
108836;164;25/02/2024;117.71;B;89.15
108837;633;11/03/2024;280.5;C;251.01
108838;134;29/01/2024;58.17;C;25.91
108839;635;01/05/2024;307.13;C;260.14
108840;301;20/02/2024;142.98;A;128.32
108841;956;04/02/2024;119.02;C;195.27
108842;90;05/01/2024;47.62;C;38.48
108843;72;07/02/2024;765.58;A;807.98
108844;359;13/04/2024;221.7;C;222.64
108845;549;27/02/2024;22.75;C;41.48
108846;101;17/04/2024;190.57;C;207.93
108847;624;10/02/2024;356.37;A;469.35
108848;30;08/01/2024;200.43;C;174.05
108849;550;01/01/2024;285.76;B;237.82
108850;912;22/01/2024;102.5;C;85.55
108851;719;12/03/2024;91.5;C;66.69
108852;166;03/04/2024;128.32;A;111.47
108853;949;22/01/2024;168.46;B;206.97
108854;392;11/02/2024;104.48;C;48.37
108855;995;02/02/2024;140.53;C;160.77
108856;521;01/02/2024;61.42;B;14.84
108857;277;16/01/2024;33.51;C;22.51
108858;169;09/01/2024;81.44;C;112.43
108859;837;14/01/2024;517.67;B;422.54
108860;275;04/01/2024;375.52;C;273.5
108861;249;14/01/2024;194.12;C;174.25
108862;512;01/01/2024;40.94;D;54.45
108863;112;29/02/2024;149.95;C;132.18
108864;592;23/01/2024;179.16;A;199.88
108865;18;05/08/2024;99.23;B;74.57
108866;460;13/01/2024;391.16;A;379.41
108867;80;26/01/2024;58.67;C;70.39
108868;893;27/01/2024;237.72;C;235.47
108869;901;01/01/2024;57.18;A;69.33
108870;707;19/04/2024;64.3;A;65.74
108871;199;02/01/2024;150.07;B;150.06
108872;116;17/06/2024;15.93;C;65.53
108873;544;13/05/2024;185.34;D;241.27
108874;223;16/02/2024;108.91;C;106.91
108875;462;17/02/2024;141.4;C;109.4
108876;88;04/03/2024;89.26;B;134.36
108877;432;30/01/2024;384.08;B;314.77
108878;673;03/03/2024;299.61;C;262.72
108879;965;03/01/2024;236.11;C;277.1
108880;328;04/01/2024;67.55;C;68.87
108881;898;06/02/2024;256.61;C;208.89
108882;822;17/02/2024;203.17;C;258.32
108883;103;11/05/2024;697.51;C;746.71
108884;998;07/01/2024;40.3;C;88.46
108885;298;13/04/2024;133.53;A;161.46
108886;675;15/01/2024;90.45;C;98.74
108887;614;31/01/2024;208.08;B;223.98
108888;887;23/01/2024;35.58;B;38
108889;189;31/01/2024;270.21;C;298.2
108890;371;10/01/2024;35.23;C;66.76
108891;828;12/02/2024;210.66;D;221
108892;250;07/04/2024;118.74;B;149.25
108893;226;04/02/2024;75.01;D;70.8
108894;124;10/02/2024;57.77;C;2.18
108895;990;23/04/2024;89.56;B;57.55
108896;305;14/03/2024;122.19;C;135.71
108897;791;10/02/2024;157.49;D;171.36
108898;836;18/01/2024;173.39;C;166.04
108899;803;09/05/2024;135.23;A;161.91
108900;398;21/02/2024;115.35;A;151.16
108901;278;15/01/2024;458.76;A;521.35
108902;158;19/01/2024;257.84;C;207.01
108903;3;07/04/2024;99.26;C;132.12
108904;331;03/01/2024;145.77;C;145.84
108905;10;17/10/2024;77.4;C;108.51
108906;579;09/01/2024;122.57;C;31.99
108907;681;05/04/2024;45.15;B;113.76
108908;944;31/01/2024;167.41;C;159.73
108909;562;10/02/2024;563.59;D;614.35
108910;639;07/05/2024;175;C;141.52
108911;197;01/02/2024;174.53;C;137.8
108912;442;16/02/2024;135.25;B;167.46
108913;15;04/01/2024;55.18;B;98.92
108914;122;01/01/2024;488.78;C;576.49
108915;560;17/01/2024;188.84;C;184.7
108916;626;09/03/2024;235.66;C;278.58
108917;6;08/01/2024;115.05;C;135.14
108918;516;08/01/2024;241.11;C;209.04
108919;279;01/02/2024;486.71;C;481.15
108920;685;03/03/2024;381.43;B;477.54
108921;833;15/03/2024;0.55;A;18.29
108922;56;12/01/2024;365.05;B;341.59
108923;994;05/01/2024;67.52;C;53.06
108924;959;18/06/2024;71.71;C;96.04
108925;15;19/01/2024;65.2;B;45.27
108926;388;25/04/2024;212;B;199.74
108927;91;29/04/2024;173.22;A;215.34
108928;717;29/03/2024;249.22;B;310.71
108929;759;12/01/2024;158.24;A;151.72
108930;494;13/04/2024;67.7;B;48.57
108931;239;28/03/2024;264.86;C;335.48
108932;872;24/02/2024;124.23;A;169.03
108933;928;25/01/2024;269.77;B;247.18
108934;521;19/01/2024;190.44;C;190.98
108935;741;08/01/2024;169.26;B;172.65
108936;217;12/02/2024;547.87;C;462.86
108937;185;22/02/2024;24.21;C;27.29
108938;195;27/01/2024;26.66;C;-22.82
108939;39;08/02/2024;89.97;C;30.05
108940;40;28/01/2024;272.16;B;258.64
108941;16;02/03/2024;101.36;B;119.84
108942;81;18/05/2024;127.27;C;130.04
108943;603;11/01/2024;28.53;C;48.97
108944;650;29/01/2024;264.12;A;218.72
108945;693;10/01/2024;30.47;B;5.71
108946;65;28/02/2024;115.56;B;94.98
108947;115;19/03/2024;15.57;C;16.91
108948;562;10/06/2024;305.99;B;385
108949;285;20/01/2024;27.69;C;61.61
108950;146;28/06/2024;109.17;C;84.18
108951;692;04/01/2024;91.41;B;94.49
108952;416;25/02/2024;236.92;C;223.78
108953;997;04/01/2024;176.66;C;182.85
108954;875;14/05/2024;527.15;A;484.77
108955;673;15/02/2024;40.14;B;20.79
108956;379;07/03/2024;364.52;B;266.52
108957;470;16/04/2024;417.77;B;276.83
108958;875;10/01/2024;514.11;D;587.09
108959;267;03/01/2024;158.39;A;152.94
108960;613;06/05/2024;48.6;C;45.47
108961;413;23/01/2024;219.42;B;192.84
108962;660;09/01/2024;32.77;C;-29.21
108963;662;07/02/2024;336.41;C;276.56
108964;736;24/02/2024;144.69;C;122.74
108965;712;02/01/2024;201.33;C;197.43
108966;982;20/01/2024;512.79;C;389.51
108967;399;03/01/2024;175.22;B;133.55
108968;291;02/02/2024;49.27;D;77.27
108969;80;15/05/2024;145.7;D;159.92
108970;372;31/08/2024;93.86;A;102.17
108971;620;01/03/2024;189.67;B;195.41
108972;477;11/01/2024;113.2;C;110.59
108973;162;21/05/2024;83.76;D;84.11
108974;148;13/02/2024;149.64;C;216.38
108975;505;11/01/2024;47.29;C;97.77
108976;205;01/06/2024;139.46;B;112.98
108977;824;25/03/2024;229.3;B;238.03
108978;819;19/03/2024;434.97;B;443.63
108979;973;15/03/2024;95.85;C;131.56
108980;863;14/01/2024;587.96;C;641.43
108981;597;15/01/2024;203.79;B;220.33
108982;50;10/03/2024;118.85;C;79.7
108983;414;15/01/2024;131.09;C;121.37
108984;121;04/02/2024;154.34;C;112.87
108985;665;01/04/2024;107.84;C;113.91
108986;862;01/04/2024;85.63;B;51.74
108987;458;06/02/2024;185.88;C;138.3
108988;199;04/04/2024;23.34;C;46.38
108989;226;19/04/2024;73.41;D;60.17
108990;260;04/03/2024;267.42;C;291.63
108991;575;16/01/2024;18.17;C;12.27
108992;278;20/01/2024;210.95;A;199.33
108993;825;23/01/2024;168.48;A;143.76
108994;989;08/01/2024;91.68;A;87.68
108995;694;20/01/2024;111.43;B;105.8
108996;4;15/01/2024;148.67;C;143.08
108997;193;06/02/2024;216.68;C;176.48
108998;767;23/05/2024;202.74;A;254.41
108999;304;07/01/2024;348.14;B;366.88
109000;919;17/03/2024;194.06;C;179.05
109001;151;10/03/2024;394.1;C;445.78
109002;6;07/01/2024;21.85;A;5.94
109003;883;02/06/2024;343.58;B;322.48
109004;453;20/02/2024;119.6;C;109.74
109005;960;28/01/2024;178.37;B;221.54
109006;215;25/03/2024;247.64;D;221.97
109007;742;18/01/2024;61.05;C;23.71
109008;327;11/03/2024;130.45;D;202.19
109009;645;03/01/2024;368.51;D;397.69
109010;929;19/04/2024;433.83;B;405.73
109011;922;05/02/2024;91.07;B;78.06
109012;955;01/03/2024;235.72;B;231.1
109013;85;16/01/2024;109.49;C;133.13
109014;418;08/03/2024;35.27;A;22.39
109015;154;29/03/2024;414.03;C;457.96
109016;714;08/02/2024;60.97;A;99.98
109017;706;27/02/2024;725.82;C;677.15
109018;532;06/02/2024;45.06;C;-4.69
109019;270;14/05/2024;337.21;C;285.24
109020;246;11/02/2024;325.48;C;372.09
109021;373;20/04/2024;110.31;D;95.22
109022;71;06/04/2024;197.15;B;224.23
109023;202;01/02/2024;112.87;B;150.73
109024;351;16/01/2024;74.63;B;72.91
109025;904;01/02/2024;223.03;C;213.38
109026;58;14/04/2024;290.38;A;318.42
109027;769;16/01/2024;85.14;C;84.5
109028;221;14/02/2024;414.49;C;483.62
109029;159;08/04/2024;192.81;C;185.48
109030;648;27/01/2024;156.74;B;184.05
109031;208;02/03/2024;160.44;C;128.99
109032;238;17/01/2024;406.42;B;475.21
109033;851;07/01/2024;122.98;C;84.35
109034;730;04/04/2024;127.88;B;116.34
109035;188;07/01/2024;400.17;C;441.12
109036;702;19/01/2024;421.76;B;397.26
109037;394;25/04/2024;320.9;D;283.07
109038;786;26/01/2024;50.33;C;48.51
109039;254;04/08/2024;578.23;A;641.55
109040;706;21/08/2024;179.78;C;172.74
109041;997;19/01/2024;153.18;C;152.1
109042;349;03/01/2024;321.91;C;351.05
109043;322;14/03/2024;211.8;C;180.46
109044;180;05/02/2024;113.61;C;113.47
109045;835;07/01/2024;462.72;A;485.46
109046;895;14/03/2024;152.4;A;146.67
109047;600;02/01/2024;176.07;C;204.98
109048;777;02/05/2024;460.17;C;436.24
109049;363;09/01/2024;307.49;C;258.87
109050;304;09/01/2024;254.91;A;211.89
109051;382;12/01/2024;109.41;C;74.6
109052;828;12/07/2024;220.04;C;162.02
109053;846;11/03/2024;230.18;C;196.19
109054;126;06/04/2024;226.17;D;251.89
109055;374;31/01/2024;156.09;C;162.13
109056;180;25/01/2024;85.23;D;99.59
109057;555;17/01/2024;339.16;B;309.67
109058;715;09/02/2024;105.6;D;155.84
109059;894;18/02/2024;169.2;C;138.48
109060;818;29/02/2024;11.12;B;8.39
109061;619;18/01/2024;301.48;C;289.66
109062;88;27/06/2024;72.36;C;83.12
109063;526;12/01/2024;230.31;C;165.53
109064;243;21/07/2024;53.01;B;19.32
109065;530;01/01/2024;141.16;C;107.5
109066;228;09/02/2024;130.42;B;164.03
109067;77;25/01/2024;73.18;B;91.03
109068;290;05/02/2024;196;D;245.64
109069;851;20/02/2024;42.14;B;21.67
109070;553;04/02/2024;278.02;C;220.53
109071;119;02/02/2024;289.1;C;272.76
109072;587;20/03/2024;80.28;B;109.12
109073;895;10/03/2024;402.63;C;404.95
109074;177;17/04/2024;143.6;C;132.53
109075;218;18/01/2024;66.84;B;29.92
109076;581;26/02/2024;29.43;B;48.85
109077;725;22/02/2024;387.48;C;457.72
109078;905;28/01/2024;90.04;A;93.93
109079;816;09/02/2024;122.85;C;168.58
109080;12;23/01/2024;113.56;B;64.53
109081;961;10/01/2024;328.13;C;319.72
109082;113;15/01/2024;240.55;C;198.15
109083;782;07/01/2024;180.01;D;181.65
109084;320;09/03/2024;46.34;A;64.53
109085;26;05/03/2024;474.56;B;477.44
109086;391;29/06/2024;244.93;C;307.74
109087;55;19/03/2024;249.1;C;231.87
109088;827;04/01/2024;52.39;B;83.98
109089;208;09/05/2024;63.32;C;54.82
109090;591;29/04/2024;175.52;A;100.9
109091;440;05/02/2024;179.04;C;214.7
109092;836;22/02/2024;73.13;A;80.1
109093;926;11/08/2024;53.27;A;24.96
109094;151;15/02/2024;103.13;C;127.84
109095;982;21/05/2024;128.29;A;136.96
109096;463;06/01/2024;46.96;C;38.04
109097;913;13/01/2024;250.5;A;217.1
109098;898;04/02/2024;261.22;C;312.43
109099;328;22/02/2024;232.84;C;273.6
109100;198;11/04/2024;49.73;C;61.14
109101;935;23/09/2024;101.84;C;49.17
109102;504;30/01/2024;284.91;C;346.22
109103;220;03/01/2024;189.56;C;211.55
109104;304;06/04/2024;406.99;C;434.86
109105;511;25/02/2024;368.16;C;405.18
109106;773;14/01/2024;161.17;B;218.85
109107;533;10/02/2024;99.98;A;60.99
109108;690;22/03/2024;275.82;A;308.25
109109;404;29/03/2024;295.36;C;286.45
109110;363;11/02/2024;320.91;B;313.77
109111;994;22/01/2024;187.44;D;183.01
109112;71;06/08/2024;89.72;B;97.85
109113;862;06/03/2024;230.34;A;238.95
109114;94;01/02/2024;237.77;B;215.06
109115;719;20/01/2024;269.69;C;221.6
109116;475;19/03/2024;109.12;C;138
109117;585;17/01/2024;228.7;C;182.09
109118;667;12/01/2024;39.53;A;39.92
109119;770;15/02/2024;287.99;C;299.85
109120;228;21/01/2024;182.36;D;185.12
109121;347;29/02/2024;97.12;A;122.84
109122;175;08/01/2024;396.03;C;467.29
109123;808;04/03/2024;121.85;B;89.65
109124;217;20/01/2024;183.79;B;149.22
109125;548;01/01/2024;106.43;B;129.31
109126;1000;09/01/2024;169.71;C;192.89
109127;967;11/06/2024;240.79;C;289.16
109128;397;01/05/2024;113.65;C;118.08
109129;869;16/01/2024;142.57;A;109.25
109130;724;31/03/2024;284.32;C;369.49
109131;662;26/02/2024;23.91;B;16.25
109132;274;31/07/2024;296.71;C;288.58
109133;115;29/01/2024;337.34;C;333.67
109134;203;09/03/2024;66.66;C;32.28
109135;518;04/01/2024;31.1;C;15.28
109136;964;31/01/2024;51.4;A;99.49
109137;835;18/07/2024;75.86;C;147.79
109138;125;16/02/2024;57.37;C;81.88
109139;308;21/01/2024;254.2;C;227.63
109140;198;08/01/2024;149.57;B;141.84
109141;719;13/03/2024;206.9;A;166.8
109142;515;03/03/2024;318.44;C;285.37
109143;913;29/01/2024;273.64;B;235.51
109144;478;29/06/2024;456.22;C;481.15
109145;982;02/01/2024;361.12;A;289.33
109146;895;22/01/2024;137.44;C;174.65
109147;66;01/06/2024;230.35;C;211.96
109148;953;24/01/2024;467.14;B;431.3
109149;208;18/01/2024;121.82;D;88.84
109150;278;15/02/2024;244.34;C;275.69
109151;625;14/04/2024;558.37;B;491.64
109152;139;07/01/2024;264.64;C;249.3
109153;676;20/06/2024;69.18;D;60.25
109154;309;05/04/2024;32.91;B;46.34
109155;332;12/01/2024;82.21;C;126.92
109156;168;15/03/2024;145.01;D;178.77
109157;547;30/01/2024;527.36;B;613.65
109158;43;31/01/2024;330.09;B;363.36
109159;813;01/04/2024;120.1;C;141.43
109160;889;16/07/2024;72.64;D;98.17
109161;681;09/01/2024;71.94;C;37.34
109162;832;02/02/2024;629.33;C;559.18
109163;271;09/02/2024;64.02;A;103.13
109164;300;29/01/2024;294.02;D;306.21
109165;42;28/01/2024;282.72;A;297.53
109166;699;04/01/2024;135.05;B;191.17
109167;597;10/03/2024;59.02;C;64.49
109168;516;04/02/2024;233.32;C;267
109169;327;13/01/2024;501;A;552.56
109170;285;11/04/2024;52.02;A;69.68
109171;937;07/04/2024;176.11;A;196.78
109172;262;09/02/2024;272.47;A;300.33
109173;935;22/01/2024;479.7;D;561.85
109174;721;01/03/2024;24.79;B;-21.56
109175;996;21/01/2024;249.78;C;231.95
109176;255;17/01/2024;473.02;C;415
109177;194;19/03/2024;295.33;C;225.19
109178;81;03/01/2024;99.71;C;111.05
109179;605;06/01/2024;182.02;C;208.57
109180;411;01/01/2024;325.83;C;325.94
109181;903;10/01/2024;341.89;C;381.81
109182;139;05/01/2024;291.7;C;310.19
109183;730;24/11/2024;195.72;B;184.66
109184;756;21/01/2024;155.61;A;99.96
109185;882;10/01/2024;359.15;B;432.58
109186;501;17/01/2024;235.6;A;249.33
109187;103;14/06/2024;186.89;D;203.04
109188;544;14/02/2024;91.86;B;99.02
109189;370;28/01/2024;86.92;B;108.82
109190;855;03/05/2024;159.46;C;112.9
109191;51;31/01/2024;261.79;B;240
109192;238;25/01/2024;248.5;B;236.3
109193;40;14/01/2024;237.78;A;239.81
109194;903;29/01/2024;178.9;A;185.17
109195;769;23/01/2024;337.27;C;361.15
109196;921;08/03/2024;382.98;C;428.32
109197;223;21/01/2024;63.99;D;60.89
109198;518;21/02/2024;105.84;C;87.12
109199;988;05/01/2024;619.5;C;695
109200;607;13/01/2024;151.63;B;139.15
109201;381;01/02/2024;155.05;B;183.32
109202;996;14/06/2024;85.41;C;71.11
109203;272;29/01/2024;343.32;C;361.12
109204;399;06/03/2024;723.51;C;841.7
109205;406;18/01/2024;85.61;B;90.06
109206;146;09/01/2024;358.33;D;299.69
109207;434;04/01/2024;75.22;C;58.68
109208;840;22/01/2024;322.36;A;376.74
109209;906;11/01/2024;76.7;C;112.98
109210;229;12/01/2024;22.79;C;7.72
109211;743;26/03/2024;614.75;D;621.09
109212;561;01/01/2024;117.14;C;169.36
109213;454;18/02/2024;43.76;A;61.05
109214;363;29/01/2024;195.85;C;167.52
109215;251;12/02/2024;264.48;C;258.35
109216;394;19/02/2024;368.53;B;314.7
109217;295;23/01/2024;145.32;A;146.22
109218;570;21/01/2024;138.55;B;111.35
109219;711;20/03/2024;118.46;C;132.23
109220;682;03/05/2024;181.75;B;190.45
109221;301;13/01/2024;285.25;C;264.32
109222;739;07/01/2024;219.24;B;166.68
109223;28;16/05/2024;114.74;A;58.87
109224;601;26/01/2024;174.94;D;208.18
109225;604;18/02/2024;56.5;C;107.92
109226;73;27/01/2024;148.62;C;166.38
109227;773;09/01/2024;133;B;123.43
109228;313;23/02/2024;370.55;B;437.01
109229;80;14/02/2024;196.07;A;285.42
109230;29;14/01/2024;150.23;A;196.06
109231;747;06/02/2024;166.56;C;180.89
109232;311;05/04/2024;148.56;B;136.69
109233;663;23/02/2024;67.63;B;48.72
109234;57;07/01/2024;281.57;B;367.59
109235;658;17/02/2024;13.93;A;-16.95
109236;410;13/03/2024;116.3;C;92.82
109237;495;04/04/2024;90.1;C;85.43
109238;133;29/02/2024;118.51;D;139.48
109239;904;10/01/2024;277.15;B;226.95
109240;1000;15/03/2024;151.3;C;179.01
109241;147;08/03/2024;168.49;A;158.76
109242;229;02/01/2024;266.06;C;238.61
109243;924;01/02/2024;252.55;C;194.13
109244;708;25/01/2024;239.67;A;212.27
109245;596;07/03/2024;170.62;C;151.56
109246;562;15/01/2024;355.25;C;359.04
109247;854;23/02/2024;87.56;B;87.25
109248;332;26/05/2024;150.35;C;120.9
109249;449;05/04/2024;121.01;A;105.39
109250;776;01/06/2024;126.2;C;166.33
109251;444;18/08/2024;78.06;C;66.95
109252;442;01/01/2024;306.66;A;299.12
109253;411;28/02/2024;257.7;D;267.21
109254;213;01/02/2024;147.04;B;162.55
109255;109;27/04/2024;229.54;D;171.07
109256;502;18/01/2024;319.66;B;325.79
109257;545;25/08/2024;465.62;A;535.42
109258;102;27/02/2024;51.25;C;11.95
109259;481;04/04/2024;154.68;D;161.47
109260;686;06/01/2024;383.09;A;343.38
109261;421;13/01/2024;642.2;C;564.48
109262;749;26/03/2024;215.04;A;175.31
109263;889;02/01/2024;300.73;C;281.44
109264;453;11/04/2024;7.12;C;31.51
109265;639;01/01/2024;223.31;C;163.16
109266;911;05/03/2024;142.89;B;143.09
109267;734;28/01/2024;280.62;D;317.55
109268;707;26/02/2024;484.64;B;397.14
109269;412;12/03/2024;169.26;B;115.48
109270;703;26/01/2024;162.99;D;222.2
109271;94;07/01/2024;106.42;A;95.36
109272;484;05/01/2024;14.73;C;17.77
109273;771;23/02/2024;113.71;C;124.26
109274;820;14/02/2024;47.61;B;92.01
109275;44;22/03/2024;52.94;B;95.55
109276;316;12/02/2024;226.07;B;168.37
109277;58;02/02/2024;60.68;C;51.87
109278;607;31/01/2024;180.46;B;150.12
109279;142;02/01/2024;593.99;B;725.64
109280;390;25/01/2024;125.7;C;153.85
109281;787;11/08/2024;53.22;C;14.42
109282;446;04/05/2024;501.93;C;499.29
109283;5;24/01/2024;75.59;C;122.44
109284;759;23/02/2024;117.52;C;140.61
109285;433;22/04/2024;340.13;B;324.43
109286;435;04/02/2024;65.47;C;66.43
109287;123;02/01/2024;109.33;A;86.21
109288;794;05/01/2024;62.06;D;72.92
109289;626;12/02/2024;336.83;C;301.97
109290;952;28/07/2024;59.61;B;51.17
109291;759;11/03/2024;247.85;B;308.73
109292;876;05/01/2024;156.47;B;193.65
109293;18;13/01/2024;104.26;C;118.71
109294;485;29/03/2024;153.74;C;164.27
109295;685;20/04/2024;118.92;A;109.25
109296;511;27/02/2024;87.24;C;41.38
109297;740;03/03/2024;26.76;D;46.32
109298;223;02/01/2024;64.19;C;59.14
109299;722;15/04/2024;195.61;C;196.6
109300;244;03/04/2024;132.78;B;92.65
109301;9;18/01/2024;244.37;D;241.27
109302;346;14/03/2024;180.02;C;211.44
109303;898;15/01/2024;8.11;B;53.95
109304;122;03/01/2024;226.01;C;189.95
109305;480;14/01/2024;55.12;A;71.63
109306;298;12/01/2024;167.03;C;110.64
109307;365;25/01/2024;36.37;A;13.91
109308;326;02/02/2024;326.98;D;329.72
109309;852;12/02/2024;285.27;C;301.84
109310;840;08/02/2024;138.03;B;145.99
109311;109;19/01/2024;277.52;C;269.89
109312;836;02/01/2024;68.58;C;64.2
109313;857;25/02/2024;97.58;C;37.28
109314;543;31/01/2024;320.57;A;338.67
109315;122;22/01/2024;3.67;C;-15.32
109316;275;01/05/2024;142.27;B;164.85
109317;71;23/03/2024;213.97;B;168.87
109318;175;27/04/2024;112.37;B;100.19
109319;293;10/02/2024;382.76;C;434.58
109320;862;09/01/2024;457.56;B;418.29
109321;475;12/03/2024;225.51;C;238.93
109322;721;14/01/2024;55.58;B;112.54
109323;736;04/02/2024;281.18;B;201.62
109324;19;05/01/2024;575.29;C;639.75
109325;729;14/04/2024;173.37;B;190.67
109326;93;09/01/2024;147.97;A;122.27
109327;409;20/05/2024;72.99;C;46.27
109328;53;29/04/2024;205.82;B;229.17
109329;992;07/02/2024;151.79;C;150.54
109330;485;22/03/2024;12.05;C;25.78
109331;587;27/02/2024;268.92;C;274.14
109332;644;07/04/2024;49.28;C;16.45
109333;558;03/02/2024;641.98;B;734.76
109334;415;02/04/2024;182.16;A;198.28
109335;548;07/02/2024;138.48;C;151.47
109336;132;18/06/2024;175.86;C;169.87
109337;642;09/02/2024;167.51;B;213.75
109338;679;07/02/2024;119.17;D;178.99
109339;243;02/04/2024;32.5;D;-4.57
109340;737;13/04/2024;388.59;B;351.35
109341;812;18/02/2024;173.97;A;194.29
109342;91;12/01/2024;339.14;B;329.2
109343;346;07/02/2024;37.73;D;47.93
109344;915;25/07/2024;83.97;C;167.63
109345;889;24/03/2024;110.97;D;82.57
109346;364;10/04/2024;57.11;A;75.68
109347;809;03/01/2024;268.55;D;238.75
109348;122;07/02/2024;134.03;C;93.87
109349;359;03/03/2024;201.73;B;149.31
109350;865;16/04/2024;96.03;C;101.36
109351;806;04/01/2024;349.21;C;367.08
109352;970;24/04/2024;291.64;A;335.23
109353;705;17/02/2024;262.52;C;305.97
109354;114;14/01/2024;181.86;C;168.46
109355;419;23/01/2024;388.75;C;469.3
109356;523;20/01/2024;294.15;C;289
109357;187;15/02/2024;155.44;C;166.94
109358;78;04/01/2024;104.52;D;82.73
109359;582;11/01/2024;133.52;C;133.41
109360;811;10/04/2024;233.23;C;270.8
109361;487;09/01/2024;37.4;B;23.5
109362;616;16/01/2024;80.65;B;131.8
109363;857;06/02/2024;384.76;C;358.2
109364;727;13/02/2024;326.76;A;403.27
109365;630;27/03/2024;134.38;B;112.4
109366;5;05/02/2024;930.91;B;942.12
109367;666;03/04/2024;282.75;A;273.63
109368;722;27/02/2024;175.31;C;191.85
109369;800;08/01/2024;330.93;D;250.06
